series,date,sector,value
abs,2023-10-01,p5.2.1.2,42965.0
abs,2023-10-01,p5.2.1.3,9524.0
abs,2023-10-01,p5.2.2,12590.0
abs,2023-10-01,p5.2.3,3381.0
abs,2023-10-01,p5.3,47118.0
abs,2023-10-01,p5.3.1,20567.0
abs,2023-10-01,p5.3.2,6275.0
abs,2023-10-01,p5.3.3,6359.0
abs,2023-10-01,p5.3.4,13917.0
abs,2023-10-01,p5.4,20479.0
abs,2023-10-01,p5.4.1,3838.0
abs,2023-10-01,p5.4.2,3466.0
abs,2023-10-01,p5.4.6,13175.0
abs,2023-10-01,p5.5,40484.0
abs,2023-10-01,p6,5623.0
abs,2024-01-01,p0,464970.479
abs,2024-01-01,p1,32690.376
abs,2024-01-01,p1.1,22708.642
abs,2024-01-01,p1.1.1,635.948
abs,2024-01-01,p1.1.2,14509.118
abs,2024-01-01,p1.1.7,7563.576
abs,2024-01-01,p1.2,5406.852
abs,2024-01-01,p1.3,1505.237
abs,2024-01-01,p1.4,3069.644
abs,2024-01-01,p1.4.1,1960.93
abs,2024-01-01,p1.4.2,1108.714
abs,2024-01-01,p2,44968.537
abs,2024-01-01,p2.1,18987.855
abs,2024-01-01,p2.2,22728.044
abs,2024-01-01,p2.3,3252.638
abs,2024-01-01,p3,104656.403
abs,2024-01-01,p3.1,12578.732
abs,2024-01-01,p3.1.1,3317.076
abs,2024-01-01,p3.1.2,6904.63
abs,2024-01-01,p3.1.3,1349.075
abs,2024-01-01,p3.1.4,1007.951
abs,2024-01-01,p3.2,1797.657
abs,2024-01-01,p3.2.1,1500.011
abs,2024-01-01,p3.2.2,297.646
abs,2024-01-01,p3.3,5125.597
abs,2024-01-01,p3.3.1,2110.144
abs,2024-01-01,p3.3.2,1744.47
abs,2024-01-01,p3.3.3,1270.983
abs,2024-01-01,p3.4,30218.309
abs,2024-01-01,p3.4.1,14729.065
abs,2024-01-01,p3.4.2,10017.293
abs,2024-01-01,p3.4.3,2607.378
abs,2024-01-01,p3.4.4,2864.573
abs,2024-01-01,p3.5,11195.46
abs,2024-01-01,p3.5.1,3146.192
abs,2024-01-01,p3.5.2,2762.742
abs,2024-01-01,p3.5.3,5286.526
abs,2024-01-01,p3.6,34174.73
abs,2024-01-01,p3.6.1,3401.954
abs,2024-01-01,p3.6.2,1693.23
abs,2024-01-01,p3.6.3,2492.823
abs,2024-01-01,p3.6.4,25284.073
abs,2024-01-01,p3.6.5,1302.65
abs,2024-01-01,p3.7,9565.919
abs,2024-01-01,p3.7.1,6858.845
abs,2024-01-01,p3.7.2,1526.413
abs,2024-01-01,p3.7.3,1180.661
abs,2024-01-01,p4,18272.606
abs,2024-01-01,p4.1,7406.825
abs,2024-01-01,p4.1.1,3500.922
abs,2024-01-01,p4.1.2,3905.903
abs,2024-01-01,p4.2,6074.906
abs,2024-01-01,p4.3,4790.874
abs,2024-01-01,p5,259443.125
abs,2024-01-01,p5.1,57295.488
abs,2024-01-01,p5.1.1,8748.99
abs,2024-01-01,p5.1.2,2597.477
abs,2024-01-01,p5.1.3,19092.382
abs,2024-01-01,p5.1.4,26856.639
abs,2024-01-01,p5.2,94575.612
abs,2024-01-01,p5.2.1,78184.133
abs,2024-01-01,p5.2.1.1,30542.869
abs,2024-01-01,p5.2.1.2,39400.529
abs,2024-01-01,p5.2.1.3,8240.735
abs,2024-01-01,p5.2.2,13037.424
abs,2024-01-01,p5.2.3,3354.055
abs,2024-01-01,p5.3,48998.704
abs,2024-01-01,p5.3.1,21179.721
abs,2024-01-01,p5.3.2,7192.29
abs,2024-01-01,p5.3.3,6411.445
abs,2024-01-01,p5.3.4,14215.248
abs,2024-01-01,p5.4,21326.351
abs,2024-01-01,p5.4.1,3905.214
abs,2024-01-01,p5.4.2,3592.056
abs,2024-01-01,p5.4.6,13829.081
abs,2024-01-01,p5.5,37246.971
abs,2024-01-01,p6,4939.432
abs,2024-04-01,p0,472495.412
abs,2024-04-01,p1,36502.767
abs,2024-04-01,p1.1,26369.218
abs,2024-04-01,p1.1.1,628.117
abs,2024-04-01,p1.1.2,17457.323
abs,2024-04-01,p1.1.7,8283.778
abs,2024-04-01,p1.2,5371.612
abs,2024-04-01,p1.3,1456.807
abs,2024-04-01,p1.4,3305.13
abs,2024-04-01,p1.4.1,1933.158
abs,2024-04-01,p1.4.2,1371.972
abs,2024-04-01,p2,42472.319
abs,2024-04-01,p2.1,20149.811
abs,2024-04-01,p2.2,19707.806
abs,2024-04-01,p2.3,2614.702
abs,2024-04-01,p3,106610.77
abs,2024-04-01,p3.1,14534.713
abs,2024-04-01,p3.1.1,3303.533
abs,2024-04-01,p3.1.2,8171.347
abs,2024-04-01,p3.1.3,1731.139
abs,2024-04-01,p3.1.4,1328.694
abs,2024-04-01,p3.2,1709.549
abs,2024-04-01,p3.2.1,1351.085
abs,2024-04-01,p3.2.2,358.464
abs,2024-04-01,p3.3,4958.078
abs,2024-04-01,p3.3.1,2113.795
abs,2024-04-01,p3.3.2,1746.174
abs,2024-04-01,p3.3.3,1098.109
abs,2024-04-01,p3.4,30004.882
abs,2024-04-01,p3.4.1,13747.116
abs,2024-04-01,p3.4.2,9705.667
abs,2024-04-01,p3.4.3,3591.448
abs,2024-04-01,p3.4.4,2960.651
abs,2024-04-01,p3.5,11671.451
abs,2024-04-01,p3.5.1,2992.147
abs,2024-04-01,p3.5.2,3416.28
abs,2024-04-01,p3.5.3,5263.024
abs,2024-04-01,p3.6,32363.914
abs,2024-04-01,p3.6.1,2656.269
abs,2024-04-01,p3.6.2,2034.514
abs,2024-04-01,p3.6.3,3056.553
abs,2024-04-01,p3.6.4,22491.836
abs,2024-04-01,p3.6.5,2124.742
abs,2024-04-01,p3.7,11368.183
abs,2024-04-01,p3.7.1,8735.493
abs,2024-04-01,p3.7.2,1519.532
abs,2024-04-01,p3.7.3,1113.158
abs,2024-04-01,p4,19147.773
abs,2024-04-01,p4.1,7956.294
abs,2024-04-01,p4.1.1,3734.726
abs,2024-04-01,p4.1.2,4221.568
abs,2024-04-01,p4.2,5792.521
abs,2024-04-01,p4.3,5398.959
abs,2024-04-01,p5,262326.502
abs,2024-04-01,p5.1,57710.414
abs,2024-04-01,p5.1.1,9019.667
abs,2024-04-01,p5.1.2,2925.183
abs,2024-04-01,p5.1.3,18661.13
abs,2024-04-01,p5.1.4,27104.434
abs,2024-04-01,p5.2,96705.251
abs,2024-04-01,p5.2.1,80517.913
abs,2024-04-01,p5.2.1.1,32478.982
abs,2024-04-01,p5.2.1.2,39831.156
abs,2024-04-01,p5.2.1.3,8207.775
abs,2024-04-01,p5.2.2,12803.893
abs,2024-04-01,p5.2.3,3383.445
abs,2024-04-01,p5.3,49396.512
abs,2024-04-01,p5.3.1,21531.749
abs,2024-04-01,p5.3.2,6679.76
abs,2024-04-01,p5.3.3,6689.394
abs,2024-04-01,p5.3.4,14495.609
abs,2024-04-01,p5.4,21175.671
abs,2024-04-01,p5.4.1,3907.563
abs,2024-04-01,p5.4.2,3627.877
abs,2024-04-01,p5.4.6,13640.231
abs,2024-04-01,p5.5,37338.654
abs,2024-04-01,p6,5435.28
abs,2024-07-01,p0,490640.984
abs,2024-07-01,p1,43810.086
abs,2024-07-01,p1.1,32202.588
abs,2024-07-01,p1.1.1,842.991
abs,2024-07-01,p1.1.2,23329.486
abs,2024-07-01,p1.1.7,8030.111
abs,2024-07-01,p1.2,5582.191
abs,2024-07-01,p1.3,2043.135
abs,2024-07-01,p1.4,3982.171
abs,2024-07-01,p1.4.1,2385.506
abs,2024-07-01,p1.4.2,1596.665
abs,2024-07-01,p2,33598.802
abs,2024-07-01,p2.1,11750.709
abs,2024-07-01,p2.2,18821.035
abs,2024-07-01,p2.3,3027.058
abs,2024-07-01,p3,111677.105
abs,2024-07-01,p3.1,15730.208
abs,2024-07-01,p3.1.1,4321.465
abs,2024-07-01,p3.1.2,8997.13
abs,2024-07-01,p3.1.3,1650.501
abs,2024-07-01,p3.1.4,761.112
abs,2024-07-01,p3.2,1838.31
abs,2024-07-01,p3.2.1,1549.397
abs,2024-07-01,p3.2.2,288.913
abs,2024-07-01,p3.3,5332.318
abs,2024-07-01,p3.3.1,2310.096
abs,2024-07-01,p3.3.2,1967.602
abs,2024-07-01,p3.3.3,1054.62
abs,2024-07-01,p3.4,34173.459
abs,2024-07-01,p3.4.1,14766.926
abs,2024-07-01,p3.4.2,11005.611
abs,2024-07-01,p3.4.3,4032.189
abs,2024-07-01,p3.4.4,4368.733
abs,2024-07-01,p3.5,11589.087
abs,2024-07-01,p3.5.1,3177.535
abs,2024-07-01,p3.5.2,3512.73
abs,2024-07-01,p3.5.3,4898.822
abs,2024-07-01,p3.6,33444.178
abs,2024-07-01,p3.6.1,2669.236
abs,2024-07-01,p3.6.2,2764.014
abs,2024-07-01,p3.6.3,2357.815
abs,2024-07-01,p3.6.4,23430.58
abs,2024-07-01,p3.6.5,2222.533
abs,2024-07-01,p3.7,9569.545
abs,2024-07-01,p3.7.1,7076.233
abs,2024-07-01,p3.7.2,1098.023
abs,2024-07-01,p3.7.3,1395.289
abs,2024-07-01,p4,20636.694
abs,2024-07-01,p4.1,8799.783
abs,2024-07-01,p4.1.1,4012.646
abs,2024-07-01,p4.1.2,4787.137
abs,2024-07-01,p4.2,6153.382
abs,2024-07-01,p4.3,5683.529
abs,2024-07-01,p5,274718.338
abs,2024-07-01,p5.1,58743.328
abs,2024-07-01,p5.1.1,9125.324
abs,2024-07-01,p5.1.2,3074.842
abs,2024-07-01,p5.1.3,19123.044
abs,2024-07-01,p5.1.4,27420.118
abs,2024-07-01,p5.2,104283.992
abs,2024-07-01,p5.2.1,87572.079
abs,2024-07-01,p5.2.1.1,36418.106
abs,2024-07-01,p5.2.1.2,40626.458
abs,2024-07-01,p5.2.1.3,10527.515
abs,2024-07-01,p5.2.2,13321.593
abs,2024-07-01,p5.2.3,3390.32
abs,2024-07-01,p5.3,50856.144
abs,2024-07-01,p5.3.1,22187.34
abs,2024-07-01,p5.3.2,6688.139
abs,2024-07-01,p5.3.3,7217.093
abs,2024-07-01,p5.3.4,14763.572
abs,2024-07-01,p5.4,21726.523
abs,2024-07-01,p5.4.1,4044.355
abs,2024-07-01,p5.4.2,3686.85
abs,2024-07-01,p5.4.6,13995.318
abs,2024-07-01,p5.5,39108.351
abs,2024-07-01,p6,6199.96
growth_yoy,2016-01-01,p0,4.748
growth_yoy,2016-01-01,p1,1.181
growth_yoy,2016-01-01,p1.1,-0.556
growth_yoy,2016-01-01,p1.1.1,-17.54
growth_yoy,2016-01-01,p1.1.2,-2.831
growth_yoy,2016-01-01,p1.1.7,5.503
growth_yoy,2016-01-01,p1.2,5.092
growth_yoy,2016-01-01,p1.3,12.487
growth_yoy,2016-01-01,p1.4,-1.933
growth_yoy,2016-01-01,p1.4.1,-1.847
growth_yoy,2016-01-01,p1.4.2,-2.114
growth_yoy,2016-01-01,p2,-5.794
growth_yoy,2016-01-01,p2.1,-11.93
growth_yoy,2016-01-01,p2.2,-2.18
growth_yoy,2016-01-01,p2.3,10.75
growth_yoy,2016-01-01,p3,3.457
growth_yoy,2016-01-01,p3.1,5.959
growth_yoy,2016-01-01,p3.1.1,2.915
growth_yoy,2016-01-01,p3.1.2,6.968
growth_yoy,2016-01-01,p3.1.3,8.611
growth_yoy,2016-01-01,p3.1.4,7.547
growth_yoy,2016-01-01,p3.2,10.673
growth_yoy,2016-01-01,p3.2.1,8.247
growth_yoy,2016-01-01,p3.2.2,26.897
growth_yoy,2016-01-01,p3.3,11.053
growth_yoy,2016-01-01,p3.3.1,12.525
growth_yoy,2016-01-01,p3.3.2,11.419
growth_yoy,2016-01-01,p3.3.3,8.099
growth_yoy,2016-01-01,p3.4,-3.675
growth_yoy,2016-01-01,p3.4.1,-9.694
growth_yoy,2016-01-01,p3.4.2,0.352
growth_yoy,2016-01-01,p3.4.3,5.211
growth_yoy,2016-01-01,p3.4.4,3.902
growth_yoy,2016-01-01,p3.5,4.177
growth_yoy,2016-01-01,p3.5.1,7.986
growth_yoy,2016-01-01,p3.5.2,-3.222
growth_yoy,2016-01-01,p3.5.3,5.107
growth_yoy,2016-01-01,p3.6,7.689
growth_yoy,2016-01-01,p3.6.1,5.343
growth_yoy,2016-01-01,p3.6.2,7.416
growth_yoy,2016-01-01,p3.6.3,4.098
growth_yoy,2016-01-01,p3.6.4,7.926
growth_yoy,2016-01-01,p3.6.5,17.237
growth_yoy,2016-01-01,p3.7,3.68
growth_yoy,2016-01-01,p3.7.1,1.736
growth_yoy,2016-01-01,p3.7.2,10.612
growth_yoy,2016-01-01,p3.7.3,6.905
growth_yoy,2016-01-01,p4,11.087
growth_yoy,2016-01-01,p4.1,6.19
growth_yoy,2016-01-01,p4.1.1,8.655
growth_yoy,2016-01-01,p4.1.2,3.529
growth_yoy,2016-01-01,p4.2,20.206
growth_yoy,2016-01-01,p4.3,12.047
growth_yoy,2016-01-01,p5,6.576
growth_yoy,2016-01-01,p5.1,7.667
growth_yoy,2016-01-01,p5.1.1,3.459
growth_yoy,2016-01-01,p5.1.2,12.787
growth_yoy,2016-01-01,p5.1.3,7.867
growth_yoy,2016-01-01,p5.1.4,8.829
growth_yoy,2016-01-01,p5.2,7.635
growth_yoy,2016-01-01,p5.2.1,7.074
growth_yoy,2016-01-01,p5.2.1.1,6.594
growth_yoy,2016-01-01,p5.2.1.2,10.068
growth_yoy,2016-01-01,p5.2.1.3,-1.994
growth_yoy,2016-01-01,p5.2.2,11.417
growth_yoy,2016-01-01,p5.2.3,6.674
growth_yoy,2016-01-01,p5.3,4.446
growth_yoy,2016-01-01,p5.3.1,2.053
growth_yoy,2016-01-01,p5.3.2,0.978
growth_yoy,2016-01-01,p5.3.3,7.852
growth_yoy,2016-01-01,p5.3.4,9.063
growth_yoy,2016-01-01,p5.4,6.68
growth_yoy,2016-01-01,p5.4.1,9.572
growth_yoy,2016-01-01,p5.4.2,8.99
growth_yoy,2016-01-01,p5.4.6,5.626
growth_yoy,2016-01-01,p5.5,5.574
growth_yoy,2016-01-01,p6,31.26
growth_yoy,2016-04-01,p0,5.352
growth_yoy,2016-04-01,p1,4.237
growth_yoy,2016-04-01,p1.1,1.972
growth_yoy,2016-04-01,p1.1.1,-2.151
growth_yoy,2016-04-01,p1.1.2,0.241
growth_yoy,2016-04-01,p1.1.7,5.381
growth_yoy,2016-04-01,p1.2,7.996
growth_yoy,2016-04-01,p1.3,8.536
growth_yoy,2016-04-01,p1.4,10.157
growth_yoy,2016-04-01,p1.4.1,14.652
growth_yoy,2016-04-01,p1.4.2,2.176
growth_yoy,2016-04-01,p2,-1.173
growth_yoy,2016-04-01,p2.1,-5.159
growth_yoy,2016-04-01,p2.2,1.211
growth_yoy,2016-04-01,p2.3,11.795
growth_yoy,2016-04-01,p3,3.548
growth_yoy,2016-04-01,p3.1,0.946
growth_yoy,2016-04-01,p3.1.1,-17.34
growth_yoy,2016-04-01,p3.1.2,15.232
growth_yoy,2016-04-01,p3.1.3,9.091
growth_yoy,2016-04-01,p3.1.4,4.48
growth_yoy,2016-04-01,p3.2,8.894
growth_yoy,2016-04-01,p3.2.1,7.679
growth_yoy,2016-04-01,p3.2.2,16.146
growth_yoy,2016-04-01,p3.3,10.152
growth_yoy,2016-04-01,p3.3.1,10.737
growth_yoy,2016-04-01,p3.3.2,10.206
growth_yoy,2016-04-01,p3.3.3,9.027
growth_yoy,2016-04-01,p3.4,-0.141
growth_yoy,2016-04-01,p3.4.1,-4.865
growth_yoy,2016-04-01,p3.4.2,2.631
growth_yoy,2016-04-01,p3.4.3,5.59
growth_yoy,2016-04-01,p3.4.4,5.317
growth_yoy,2016-04-01,p3.5,5.715
growth_yoy,2016-04-01,p3.5.1,7.251
growth_yoy,2016-04-01,p3.5.2,2.62
growth_yoy,2016-04-01,p3.5.3,6.203
growth_yoy,2016-04-01,p3.6,9.673
growth_yoy,2016-04-01,p3.6.1,6.649
growth_yoy,2016-04-01,p3.6.2,4.034
growth_yoy,2016-04-01,p3.6.3,3.006
growth_yoy,2016-04-01,p3.6.4,11.068
growth_yoy,2016-04-01,p3.6.5,16.986
growth_yoy,2016-04-01,p3.7,-3.556
growth_yoy,2016-04-01,p3.7.1,-6.8
growth_yoy,2016-04-01,p3.7.2,9.387
growth_yoy,2016-04-01,p3.7.3,4.981
growth_yoy,2016-04-01,p4,11.82
growth_yoy,2016-04-01,p4.1,7.403
growth_yoy,2016-04-01,p4.1.1,13.377
growth_yoy,2016-04-01,p4.1.2,1.589
growth_yoy,2016-04-01,p4.2,21.128
growth_yoy,2016-04-01,p4.3,11.116
growth_yoy,2016-04-01,p5,6.76
growth_yoy,2016-04-01,p5.1,7.787
growth_yoy,2016-04-01,p5.1.1,3.263
growth_yoy,2016-04-01,p5.1.2,8.834
growth_yoy,2016-04-01,p5.1.3,8.01
growth_yoy,2016-04-01,p5.1.4,9.442
growth_yoy,2016-04-01,p5.2,8.17
growth_yoy,2016-04-01,p5.2.1,7.661
growth_yoy,2016-04-01,p5.2.1.1,7.375
growth_yoy,2016-04-01,p5.2.1.2,10.252
growth_yoy,2016-04-01,p5.2.1.3,-0.248
growth_yoy,2016-04-01,p5.2.2,12.035
growth_yoy,2016-04-01,p5.2.3,5.898
growth_yoy,2016-04-01,p5.3,4.929
growth_yoy,2016-04-01,p5.3.1,0.44
growth_yoy,2016-04-01,p5.3.2,8.356
growth_yoy,2016-04-01,p5.3.3,8.024
growth_yoy,2016-04-01,p5.3.4,9.522
growth_yoy,2016-04-01,p5.4,6.2
growth_yoy,2016-04-01,p5.4.1,9.109
growth_yoy,2016-04-01,p5.4.2,8.303
growth_yoy,2016-04-01,p5.4.6,5.145
growth_yoy,2016-04-01,p5.5,5.05
growth_yoy,2016-04-01,p6,8.033
growth_yoy,2016-07-01,p0,6.494
growth_yoy,2016-07-01,p1,10.64
growth_yoy,2016-07-01,p1.1,13.082
growth_yoy,2016-07-01,p1.1.1,-10.751
growth_yoy,2016-07-01,p1.1.2,19.326
growth_yoy,2016-07-01,p1.1.7,5.854
growth_yoy,2016-07-01,p1.2,13.047
growth_yoy,2016-07-01,p1.3,-1.961
growth_yoy,2016-07-01,p1.4,5.726
growth_yoy,2016-07-01,p1.4.1,9.061
growth_yoy,2016-07-01,p1.4.2,-1.002
growth_yoy,2016-07-01,p2,0.085
growth_yoy,2016-07-01,p2.1,1.874
growth_yoy,2016-07-01,p2.2,-3.302
growth_yoy,2016-07-01,p2.3,10.275
growth_yoy,2016-07-01,p3,2.956
growth_yoy,2016-07-01,p3.1,5.199
growth_yoy,2016-07-01,p3.1.1,0.312
growth_yoy,2016-07-01,p3.1.2,8.669
growth_yoy,2016-07-01,p3.1.3,11.571
growth_yoy,2016-07-01,p3.1.4,2.176
growth_yoy,2016-07-01,p3.2,8.273
growth_yoy,2016-07-01,p3.2.1,7.421
growth_yoy,2016-07-01,p3.2.2,14.194
growth_yoy,2016-07-01,p3.3,6.168
growth_yoy,2016-07-01,p3.3.1,4.905
growth_yoy,2016-07-01,p3.3.2,5.655
growth_yoy,2016-07-01,p3.3.3,9.632
growth_yoy,2016-07-01,p3.4,-1.215
growth_yoy,2016-07-01,p3.4.1,-7.803
growth_yoy,2016-07-01,p3.4.2,3.743
growth_yoy,2016-07-01,p3.4.3,0.782
growth_yoy,2016-07-01,p3.4.4,4.303
growth_yoy,2016-07-01,p3.5,4.848
growth_yoy,2016-07-01,p3.5.1,6.504
growth_yoy,2016-07-01,p3.5.2,0.869
growth_yoy,2016-07-01,p3.5.3,5.807
growth_yoy,2016-07-01,p3.6,6.542
growth_yoy,2016-07-01,p3.6.1,4.598
growth_yoy,2016-07-01,p3.6.2,-2.326
growth_yoy,2016-07-01,p3.6.3,6.607
growth_yoy,2016-07-01,p3.6.4,7.828
growth_yoy,2016-07-01,p3.6.5,7.398
growth_yoy,2016-07-01,p3.7,-0.978
growth_yoy,2016-07-01,p3.7.1,-2.993
growth_yoy,2016-07-01,p3.7.2,9.592
growth_yoy,2016-07-01,p3.7.3,0.186
growth_yoy,2016-07-01,p4,10.703
growth_yoy,2016-07-01,p4.1,7.04
growth_yoy,2016-07-01,p4.1.1,15.792
growth_yoy,2016-07-01,p4.1.2,-1.481
growth_yoy,2016-07-01,p4.2,19.214
growth_yoy,2016-07-01,p4.3,7.437
growth_yoy,2016-07-01,p5,7.755
growth_yoy,2016-07-01,p5.1,7.455
growth_yoy,2016-07-01,p5.1.1,5.8
growth_yoy,2016-07-01,p5.1.2,9.481
growth_yoy,2016-07-01,p5.1.3,7.085
growth_yoy,2016-07-01,p5.1.4,8.178
growth_yoy,2016-07-01,p5.2,8.298
growth_yoy,2016-07-01,p5.2.1,7.771
growth_yoy,2016-07-01,p5.2.1.1,7.947
growth_yoy,2016-07-01,p5.2.1.2,10.492
growth_yoy,2016-07-01,p5.2.1.3,-0.911
growth_yoy,2016-07-01,p5.2.2,12.153
growth_yoy,2016-07-01,p5.2.3,7.238
growth_yoy,2016-07-01,p5.3,7.286
growth_yoy,2016-07-01,p5.3.1,3.238
growth_yoy,2016-07-01,p5.3.2,15.549
growth_yoy,2016-07-01,p5.3.3,8.091
growth_yoy,2016-07-01,p5.3.4,9.785
growth_yoy,2016-07-01,p5.4,6.583
growth_yoy,2016-07-01,p5.4.1,9.337
growth_yoy,2016-07-01,p5.4.2,8.742
growth_yoy,2016-07-01,p5.4.6,5.517
growth_yoy,2016-07-01,p5.5,8.239
growth_yoy,2016-07-01,p6,9.031
growth_yoy,2016-10-01,p0,7.958
growth_yoy,2016-10-01,p1,16.617
growth_yoy,2016-10-01,p1.1,23.362
growth_yoy,2016-10-01,p1.1.1,52.679
growth_yoy,2016-10-01,p1.1.2,30.821
growth_yoy,2016-10-01,p1.1.7,4.157
growth_yoy,2016-10-01,p1.2,6.048
growth_yoy,2016-10-01,p1.3,3.061
growth_yoy,2016-10-01,p1.4,0.32
growth_yoy,2016-10-01,p1.4.1,4.185
growth_yoy,2016-10-01,p1.4.2,-6.471
growth_yoy,2016-10-01,p2,10.8
growth_yoy,2016-10-01,p2.1,13.819
growth_yoy,2016-10-01,p2.2,8.455
growth_yoy,2016-10-01,p2.3,10.415
growth_yoy,2016-10-01,p3,5.232
growth_yoy,2016-10-01,p3.1,11.769
growth_yoy,2016-10-01,p3.1.1,27.243
growth_yoy,2016-10-01,p3.1.2,1.685
growth_yoy,2016-10-01,p3.1.3,10.208
growth_yoy,2016-10-01,p3.1.4,-1.213
growth_yoy,2016-10-01,p3.2,4.693
growth_yoy,2016-10-01,p3.2.1,4.087
growth_yoy,2016-10-01,p3.2.2,9.63
growth_yoy,2016-10-01,p3.3,4.957
growth_yoy,2016-10-01,p3.3.1,2.681
growth_yoy,2016-10-01,p3.3.2,3.417
growth_yoy,2016-10-01,p3.3.3,10.231
growth_yoy,2016-10-01,p3.4,3.907
growth_yoy,2016-10-01,p3.4.1,-0.377
growth_yoy,2016-10-01,p3.4.2,7.874
growth_yoy,2016-10-01,p3.4.3,4.7
growth_yoy,2016-10-01,p3.4.4,7.13
growth_yoy,2016-10-01,p3.5,5.761
growth_yoy,2016-10-01,p3.5.1,4.618
growth_yoy,2016-10-01,p3.5.2,7.886
growth_yoy,2016-10-01,p3.5.3,5.495
growth_yoy,2016-10-01,p3.6,6.621
growth_yoy,2016-10-01,p3.6.1,5.96
growth_yoy,2016-10-01,p3.6.2,6.789
growth_yoy,2016-10-01,p3.6.3,5.469
growth_yoy,2016-10-01,p3.6.4,7.729
growth_yoy,2016-10-01,p3.6.5,-1.605
growth_yoy,2016-10-01,p3.7,-1.218
growth_yoy,2016-10-01,p3.7.1,-3.045
growth_yoy,2016-10-01,p3.7.2,7.222
growth_yoy,2016-10-01,p3.7.3,2.176
growth_yoy,2016-10-01,p4,7.801
growth_yoy,2016-10-01,p4.1,6.03
growth_yoy,2016-10-01,p4.1.1,9.238
growth_yoy,2016-10-01,p4.1.2,2.977
growth_yoy,2016-10-01,p4.2,13.387
growth_yoy,2016-10-01,p4.3,4.914
growth_yoy,2016-10-01,p5,7.472
growth_yoy,2016-10-01,p5.1,7.614
growth_yoy,2016-10-01,p5.1.1,5.757
growth_yoy,2016-10-01,p5.1.2,9.383
growth_yoy,2016-10-01,p5.1.3,7.294
growth_yoy,2016-10-01,p5.1.4,8.423
growth_yoy,2016-10-01,p5.2,8.623
growth_yoy,2016-10-01,p5.2.1,8.115
growth_yoy,2016-10-01,p5.2.1.1,7.976
growth_yoy,2016-10-01,p5.2.1.2,10.552
growth_yoy,2016-10-01,p5.2.1.3,0.016
growth_yoy,2016-10-01,p5.2.2,12.236
growth_yoy,2016-10-01,p5.2.3,7.621
growth_yoy,2016-10-01,p5.3,6.275
growth_yoy,2016-10-01,p5.3.1,4.156
growth_yoy,2016-10-01,p5.3.2,4.848
growth_yoy,2016-10-01,p5.3.3,8.204
growth_yoy,2016-10-01,p5.3.4,9.75
growth_yoy,2016-10-01,p5.4,6.416
growth_yoy,2016-10-01,p5.4.1,9.175
growth_yoy,2016-10-01,p5.4.2,8.461
growth_yoy,2016-10-01,p5.4.6,5.383
growth_yoy,2016-10-01,p5.5,6.795
growth_yoy,2016-10-01,p6,5.215
growth_yoy,2017-01-01,p0,11.422
growth_yoy,2017-01-01,p1,26.007
growth_yoy,2017-01-01,p1.1,40.98
growth_yoy,2017-01-01,p1.1.1,161.738
growth_yoy,2017-01-01,p1.1.2,56.026
growth_yoy,2017-01-01,p1.1.7,5.635
growth_yoy,2017-01-01,p1.2,8.457
growth_yoy,2017-01-01,p1.3,-12.856
growth_yoy,2017-01-01,p1.4,2.732
growth_yoy,2017-01-01,p1.4.1,7.274
growth_yoy,2017-01-01,p1.4.2,-6.911
growth_yoy,2017-01-01,p2,23.098
growth_yoy,2017-01-01,p2.1,46.041
growth_yoy,2017-01-01,p2.2,5.145
growth_yoy,2017-01-01,p2.3,10.901
growth_yoy,2017-01-01,p3,10.135
growth_yoy,2017-01-01,p3.1,15.716
growth_yoy,2017-01-01,p3.1.1,34.802
growth_yoy,2017-01-01,p3.1.2,6.871
growth_yoy,2017-01-01,p3.1.3,12.051
growth_yoy,2017-01-01,p3.1.4,3.239
growth_yoy,2017-01-01,p3.2,5.997
growth_yoy,2017-01-01,p3.2.1,6.762
growth_yoy,2017-01-01,p3.2.2,1.63
growth_yoy,2017-01-01,p3.3,8.464
growth_yoy,2017-01-01,p3.3.1,7.461
growth_yoy,2017-01-01,p3.3.2,10.057
growth_yoy,2017-01-01,p3.3.3,8.469
growth_yoy,2017-01-01,p3.4,13.263
growth_yoy,2017-01-01,p3.4.1,18.496
growth_yoy,2017-01-01,p3.4.2,8.672
growth_yoy,2017-01-01,p3.4.3,22.545
growth_yoy,2017-01-01,p3.4.4,3.427
growth_yoy,2017-01-01,p3.5,5.803
growth_yoy,2017-01-01,p3.5.1,2.867
growth_yoy,2017-01-01,p3.5.2,12.141
growth_yoy,2017-01-01,p3.5.3,5.078
growth_yoy,2017-01-01,p3.6,8.069
growth_yoy,2017-01-01,p3.6.1,7.644
growth_yoy,2017-01-01,p3.6.2,0.498
growth_yoy,2017-01-01,p3.6.3,14.989
growth_yoy,2017-01-01,p3.6.4,9.015
growth_yoy,2017-01-01,p3.6.5,-1.363
growth_yoy,2017-01-01,p3.7,8.292
growth_yoy,2017-01-01,p3.7.1,8.755
growth_yoy,2017-01-01,p3.7.2,13.1
growth_yoy,2017-01-01,p3.7.3,-0.346
growth_yoy,2017-01-01,p4,9.239
growth_yoy,2017-01-01,p4.1,6.641
growth_yoy,2017-01-01,p4.1.1,8.976
growth_yoy,2017-01-01,p4.1.2,3.995
growth_yoy,2017-01-01,p4.2,15.755
growth_yoy,2017-01-01,p4.3,5.915
growth_yoy,2017-01-01,p5,8.263
